MSSubClass,MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtUnfSF,Heating,HeatingQC,CentralAir,Electrical,LowQualFinSF,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageFinish,GarageCars,GarageQual,PavedDrive,PoolArea,MiscVal,MoSold,SaleType,SaleCondition,SalePrice,houseage,houseremodelage,totalsf,totalarea,totalbaths,totalporchsf
50,RL,152.0,12134,Pave,IR1,Bnk,AllPub,Inside,Mod,Gilbert,Norm,Norm,1Fam,1.5Fin,8,7,Gable,CompShg,Wd Sdng,Wd Sdng,No,0.0,Gd,TA,Wood,Gd,TA,Av,GLQ,132,GasA,Gd,Y,SBrkr,0,4,1,TA,8,Typ,0,No,Basment,RFn,2,TA,Y,0,0,6,WD,Normal,12.00762780434872,22,5,2179,2311,2.0,337
30,RL,50.0,9340,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,4,6,Hip,CompShg,MetalSd,MetalSd,No,0.0,TA,TA,CBlock,TA,TA,No,Rec,328,GasA,TA,Y,SBrkr,0,2,1,TA,4,Typ,0,No,Attchd,Unf,1,TA,N,0,0,8,WD,Normal,11.635151947212842,68,59,1016,1344,2.0,113
80,RL,0.0,10246,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Sawyer,Norm,Norm,1Fam,SLvl,4,9,Gable,CompShg,VinylSd,VinylSd,No,0.0,TA,Gd,CBlock,TA,Gd,Av,GLQ,0,GasA,Ex,Y,SBrkr,0,0,1,TA,3,Typ,0,No,Attchd,Unf,1,TA,Y,0,0,5,WD,Normal,11.884495917930655,41,5,1608,1608,1.5,88
85,RL,69.0,10205,Pave,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SFoyer,5,5,Gable,CompShg,MetalSd,MetalSd,No,0.0,TA,TA,CBlock,TA,TA,Av,BLQ,141,GasA,TA,Y,SBrkr,0,3,1,TA,6,Typ,0,No,Attchd,Unf,1,TA,Y,0,0,5,WD,Normal,11.80932691294063,44,44,1783,1924,2.0,222
20,RL,99.0,7094,Pave,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,5,Gable,CompShg,VinylSd,VinylSd,No,0.0,TA,TA,CBlock,TA,TA,No,Rec,340,GasA,TA,Y,SBrkr,0,3,1,TA,5,Typ,0,No,Detchd,RFn,1,TA,Y,0,0,5,WD,Normal,11.736077016252437,41,41,1448,1788,1.0,0
90,RM,68.0,8930,Pave,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,RRAe,Norm,Duplex,1.5Fin,6,5,Gable,CompShg,VinylSd,VinylSd,No,0.0,TA,TA,Slab,No,No,No,Unf,0,GasA,TA,Y,SBrkr,0,4,2,TA,8,Typ,0,No,Attchd,Unf,2,TA,Y,0,0,4,WD,Normal,11.626263078808801,32,32,1902,1902,2.0,0
20,FV,72.0,8640,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,Gable,CompShg,CemntBd,CmentBd,Stone,72.0,Gd,TA,PConc,Gd,TA,Mn,GLQ,364,GasA,Ex,Y,SBrkr,0,3,1,Gd,6,Typ,0,No,Attchd,RFn,2,TA,Y,0,0,9,New,Partial,12.343470927093518,0,0,2250,2614,3.0,247
50,RM,52.0,6240,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,4,5,Gable,CompShg,AsbShng,AsbShng,No,0.0,TA,TA,Slab,No,No,No,Unf,0,GasA,Gd,N,SBrkr,0,2,1,TA,3,Typ,0,No,No,No,0,No,N,0,0,7,WD,Normal,11.296024885689746,59,56,912,912,1.0,0
160,RM,21.0,1680,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,6,5,Gable,CompShg,CemntBd,CmentBd,BrkFace,236.0,TA,TA,CBlock,TA,TA,No,Unf,672,GasA,TA,Y,SBrkr,0,3,1,TA,7,Typ,0,No,No,No,0,No,N,0,0,4,WD,Abnorml,11.424105180165641,35,35,1218,1890,1.5,201
20,RL,66.0,7800,Pave,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,Gable,CompShg,Wd Sdng,Wd Sdng,No,0.0,TA,TA,CBlock,TA,TA,No,Rec,0,GasA,TA,Y,SBrkr,0,2,1,TA,5,Typ,0,No,Attchd,Unf,1,TA,Y,0,0,11,WD,Abnorml,11.652696102959753,42,42,1824,1824,1.0,0
20,RL,55.0,8250,Pave,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,5,5,Hip,CompShg,HdBoard,HdBoard,No,0.0,TA,TA,CBlock,TA,TA,No,BLQ,210,GasA,Ex,Y,SBrkr,0,3,1,TA,5,Typ,1,TA,Attchd,Unf,1,TA,Y,0,0,8,WD,Normal,11.80560254159177,40,40,1953,2163,1.0,63
50,RL,78.0,10496,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Artery,Norm,1Fam,1.5Fin,6,6,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,320.0,TA,TA,CBlock,TA,TA,Mn,Rec,844,GasA,Ex,Y,SBrkr,0,3,1,TA,7,Typ,1,Gd,Attchd,Unf,1,TA,Y,0,0,1,WD,Normal,11.870606902224587,58,57,2042,2886,2.0,0
20,RL,89.0,10680,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,3,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,44.0,TA,TA,CBlock,TA,Fa,No,LwQ,1380,GasA,TA,N,FuseA,0,4,1,TA,7,Mod,0,No,Detchd,Unf,2,TA,Y,0,0,10,WD,Normal,11.834291315386718,55,55,2892,4272,2.0,30
60,RL,60.0,15384,Pave,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,RRAn,Norm,1Fam,2Story,7,5,Gable,CompShg,VinylSd,VinylSd,No,0.0,Gd,TA,PConc,Gd,TA,Av,GLQ,64,GasA,Ex,Y,SBrkr,0,3,1,Gd,8,Typ,1,Gd,Attchd,Fin,2,TA,Y,0,0,2,WD,Normal,12.122696471358964,4,3,2214,2278,3.5,175
80,RL,65.0,10482,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,6,8,Hip,CompShg,VinylSd,VinylSd,BrkFace,63.0,TA,Gd,CBlock,TA,TA,Av,GLQ,81,GasA,Ex,Y,SBrkr,0,3,1,TA,6,Typ,0,No,Attchd,RFn,1,TA,Y,0,0,6,WD,Normal,11.884495917930655,49,49,1645,1726,1.5,224
60,RL,86.0,14598,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Somerst,Feedr,Norm,1Fam,2Story,6,5,Gable,CompShg,VinylSd,VinylSd,Stone,74.0,Gd,TA,PConc,Gd,TA,Mn,Unf,894,GasA,Ex,Y,SBrkr,0,4,1,Gd,9,Typ,1,Gd,BuiltIn,Fin,3,TA,Y,0,0,1,WD,Normal,12.273735966890268,1,1,1933,2827,2.5,118
20,RL,72.0,8872,Pave,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,8,Gable,CompShg,VinylSd,VinylSd,BrkFace,300.0,TA,TA,CBlock,TA,TA,No,ALQ,317,GasA,Ex,Y,SBrkr,0,2,1,Gd,5,Typ,0,No,Detchd,Unf,2,TA,Y,0,0,12,WD,Normal,11.898194668458823,43,0,1507,1824,2.0,240
120,RL,65.0,8769,Pave,Reg,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,9,5,Hip,CompShg,MetalSd,MetalSd,BrkFace,766.0,Ex,TA,PConc,Ex,TA,No,GLQ,162,GasA,Ex,Y,SBrkr,0,1,1,Ex,7,Typ,1,Gd,Attchd,Fin,3,TA,Y,0,0,10,New,Partial,12.813920618864572,0,0,3242,3404,2.5,296
80,RL,70.0,7910,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,5,5,Hip,CompShg,BrkFace,HdBoard,No,0.0,TA,TA,CBlock,TA,TA,No,ALQ,409,GasA,Gd,Y,SBrkr,0,4,1,TA,7,Maj1,0,No,Basment,Unf,1,TA,Y,0,0,8,WD,Normal,11.751950239425476,48,48,2173,2582,2.0,0
90,RL,0.0,18890,Pave,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Feedr,RRAe,Duplex,1.5Fin,5,5,Shed,CompShg,Plywood,Plywood,No,1.0,TA,TA,CBlock,Gd,TA,No,GLQ,652,GasA,Ex,Y,SBrkr,0,4,2,TA,12,Typ,1,TA,BuiltIn,RFn,2,TA,N,0,8300,8,WD,Normal,12.154784614286667,30,30,3329,3981,3.0,324
90,RL,70.0,7728,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,Duplex,SLvl,5,6,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,120.0,TA,TA,CBlock,TA,TA,Av,ALQ,303,GasA,TA,Y,SBrkr,0,3,1,TA,6,Typ,0,No,Attchd,Unf,2,TA,Y,0,0,5,WD,Normal,11.794345471549745,44,44,1993,2296,2.0,18
90,RL,70.0,9842,Pave,Reg,Lvl,AllPub,FR2,Gtl,NAmes,Norm,Norm,Duplex,1Story,4,5,Gable,CompShg,HdBoard,HdBoard,No,0.0,TA,TA,Slab,No,No,No,Unf,0,GasA,TA,Y,SBrkr,0,2,2,TA,6,Typ,0,No,CarPort,Unf,2,TA,Y,0,0,3,WD,Normal,11.530775206233024,45,45,1224,1224,2.0,0
20,RL,0.0,12160,Pave,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,Hip,CompShg,Plywood,Plywood,BrkFace,180.0,TA,TA,CBlock,TA,TA,No,Rec,188,GasA,Fa,Y,SBrkr,0,3,1,TA,6,Typ,0,No,Attchd,RFn,2,TA,Y,0,0,5,COD,Abnorml,11.863589378812122,51,51,2188,2376,2.0,0
70,RH,55.0,8525,Pave,Reg,Bnk,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,2Story,5,6,Gable,CompShg,MetalSd,MetalSd,No,0.0,TA,TA,PConc,TA,TA,Av,Unf,940,GasA,TA,N,FuseA,0,4,1,TA,7,Typ,0,No,No,No,0,No,N,0,0,11,WD,Abnorml,11.775297421715827,97,58,1964,2904,1.5,192
70,RL,96.0,13132,Pave,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,2Story,5,5,Gable,CompShg,Wd Sdng,Wd Sdng,No,0.0,TA,TA,BrkTil,Gd,TA,Mn,Unf,747,GasA,Gd,Y,FuseF,0,4,1,TA,9,Typ,0,No,Detchd,Unf,1,Fa,N,0,0,7,WD,Normal,11.841423131921784,92,56,1784,2531,1.5,243
160,RL,36.0,2628,Pave,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,Twnhs,2Story,7,5,Gable,CompShg,VinylSd,Wd Shng,Stone,106.0,Gd,TA,PConc,Gd,TA,No,Unf,764,GasA,Ex,Y,SBrkr,0,2,1,Gd,6,Typ,0,No,BuiltIn,RFn,2,TA,Y,0,0,6,WD,Normal,12.075400019877522,7,7,1626,2390,2.5,27
60,RL,41.0,12393,Pave,IR2,Lvl,AllPub,FR2,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,Gable,CompShg,VinylSd,VinylSd,No,0.0,Gd,TA,PConc,Gd,TA,No,Unf,847,GasA,Ex,Y,SBrkr,0,4,1,Gd,8,Typ,1,Gd,BuiltIn,Fin,2,TA,Y,0,0,9,WD,Normal,12.180759965737863,2,1,1948,2795,2.5,148
20,RL,63.0,13072,Pave,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,RRAe,Norm,1Fam,1Story,6,5,Gable,CompShg,VinylSd,VinylSd,No,0.0,Gd,TA,PConc,Gd,TA,No,Unf,1141,GasA,Ex,Y,SBrkr,0,3,1,TA,6,Typ,0,No,Detchd,Unf,2,TA,Y,0,0,3,WD,Abnorml,11.86710429621008,1,1,1141,2282,1.5,0
20,RL,64.0,9037,Pave,IR1,HLS,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,8,5,Hip,CompShg,VinylSd,VinylSd,BrkFace,32.0,Gd,TA,PConc,Gd,TA,Av,GLQ,1048,GasA,Ex,Y,SBrkr,0,2,1,Ex,6,Typ,1,Gd,Attchd,RFn,2,TA,Y,0,0,12,WD,Normal,12.490879338036375,1,1,1912,2960,2.0,153
60,RL,65.0,8158,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,252.0,Gd,TA,PConc,Gd,TA,No,GLQ,334,GasA,Ex,Y,SBrkr,0,3,1,Gd,8,Typ,0,No,Attchd,RFn,2,TA,Y,0,0,7,WD,Normal,12.323415584358154,5,5,2318,2652,3.5,63
20,RL,83.0,9849,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,7,6,Hip,CompShg,VinylSd,VinylSd,Stone,0.0,Gd,TA,PConc,Gd,TA,Av,Unf,1689,GasA,Ex,Y,SBrkr,0,3,1,Gd,7,Typ,0,No,Attchd,RFn,3,TA,Y,0,0,6,New,Partial,12.42250975887691,0,0,1689,3378,2.0,56
85,RL,85.0,10625,Pave,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,SFoyer,7,6,Gable,CompShg,Plywood,Plywood,BrkFace,81.0,TA,TA,CBlock,Gd,TA,Gd,GLQ,0,GasA,TA,Y,SBrkr,0,3,1,Gd,6,Typ,2,TA,Attchd,RFn,2,TA,Y,0,0,1,WD,Family,12.04355959836804,36,36,2226,2226,3.0,120
20,RL,107.0,13891,Pave,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,10,5,Gable,CompShg,VinylSd,VinylSd,No,0.0,Ex,TA,PConc,Ex,Gd,Gd,GLQ,690,GasA,Ex,Y,SBrkr,0,2,1,Ex,7,Typ,1,Gd,Attchd,Fin,3,TA,Y,0,0,9,New,Partial,13.049794835104816,0,0,3462,4152,3.5,445
70,RL,0.0,11435,Pave,IR1,HLS,AllPub,Corner,Mod,Crawfor,Norm,Norm,1Fam,2Story,8,7,Gable,CompShg,BrkFace,Stucco,No,0.0,TA,TA,PConc,Gd,TA,No,Unf,792,GasA,Fa,Y,SBrkr,0,3,1,Gd,7,Typ,2,Gd,Detchd,Unf,2,TA,Y,0,0,6,WD,Normal,12.345838935721968,77,56,1517,2309,1.0,0
80,RL,78.0,12090,Pave,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,SLvl,6,7,Hip,CompShg,VinylSd,VinylSd,BrkFace,74.0,TA,TA,CBlock,Gd,TA,No,Unf,585,GasA,Ex,Y,SBrkr,0,3,1,TA,7,Typ,1,TA,BuiltIn,Fin,2,TA,Y,0,0,1,WD,Abnorml,12.08954444723597,23,4,1868,2453,3.5,527
60,FV,65.0,8125,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,7,5,Gable,CompShg,VinylSd,VinylSd,No,0.0,Gd,TA,PConc,Gd,TA,No,Unf,756,GasA,Ex,Y,SBrkr,0,3,1,Gd,6,Typ,0,No,Attchd,RFn,2,TA,Y,0,0,3,New,Partial,12.136191879981927,1,0,1553,2309,2.5,45
80,RL,0.0,12328,Pave,IR1,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,SLvl,6,5,Gable,CompShg,HdBoard,HdBoard,BrkFace,335.0,TA,TA,CBlock,TA,TA,Av,GLQ,473,GasA,TA,Y,SBrkr,0,3,1,TA,6,Typ,0,No,Attchd,Unf,3,TA,Y,0,0,5,WD,Normal,12.042971193457888,34,34,1573,2046,2.0,0
75,RM,60.0,9600,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2.5Unf,6,5,Gable,CompShg,AsbShng,AsbShng,No,0.0,TA,TA,BrkTil,Gd,TA,No,Rec,416,OthW,Fa,N,SBrkr,0,3,1,TA,8,Typ,1,Gd,Detchd,Unf,2,Fa,P,0,0,4,WD,Normal,11.771443882099637,91,58,2377,2793,1.5,259
20,RL,60.0,7200,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,Gable,CompShg,MetalSd,MetalSd,No,0.0,TA,TA,CBlock,TA,TA,No,BLQ,246,GasA,TA,Y,SBrkr,0,3,1,TA,6,Typ,0,No,Attchd,Unf,1,TA,Y,0,0,5,WD,Normal,11.686887175419702,57,57,1618,1864,1.0,80
20,RL,93.0,11160,Pave,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,7,5,Hip,CompShg,BrkFace,BrkFace,No,0.0,Gd,TA,CBlock,TA,TA,No,ALQ,1045,GasA,Ex,Y,SBrkr,0,3,1,Ex,8,Typ,2,TA,Attchd,Fin,2,TA,Y,0,0,4,WD,Normal,12.404927602627597,42,42,3175,4220,3.5,0
120,RL,0.0,3136,Pave,IR1,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,7,5,Gable,CompShg,VinylSd,Wd Shng,Stone,163.0,Gd,TA,PConc,Gd,TA,No,Unf,1405,GasA,Ex,Y,SBrkr,0,2,1,Gd,6,Typ,1,Gd,Attchd,RFn,2,TA,Y,0,0,3,WD,Normal,12.053801032483948,3,3,1405,2810,2.0,184
20,RL,62.0,9858,Pave,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1Story,5,6,Gable,CompShg,HdBoard,HdBoard,No,0.0,TA,TA,CBlock,TA,TA,No,BLQ,354,GasA,TA,Y,SBrkr,0,3,1,TA,5,Typ,0,No,Attchd,RFn,1,TA,Y,0,600,11,WD,Normal,11.775297421715827,41,41,1384,1738,2.0,33
60,RL,0.0,17542,Pave,IR1,Lvl,AllPub,Inside,Gtl,Veenker,Norm,Norm,1Fam,2Story,7,7,Gable,CompShg,Wd Sdng,Wd Sdng,No,0.0,Gd,TA,CBlock,TA,TA,Gd,LwQ,36,GasA,TA,Y,SBrkr,0,3,1,Gd,9,Typ,2,Gd,Attchd,RFn,2,TA,Y,0,0,7,WD,Normal,12.591338447675579,33,4,3323,3359,3.5,267
60,RL,60.0,6931,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,2Story,7,5,Gable,CompShg,VinylSd,VinylSd,Stone,92.0,Gd,TA,PConc,Gd,TA,No,Unf,746,GasA,Ex,Y,SBrkr,0,3,1,Gd,7,Typ,1,Gd,BuiltIn,Fin,2,TA,Y,0,0,7,WD,Normal,12.016128107502665,5,4,1656,2402,2.5,306
50,RM,52.0,6240,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,6,6,Gable,CompShg,Wd Sdng,Wd Sdng,No,0.0,TA,TA,BrkTil,TA,Fa,No,LwQ,459,GasA,TA,Y,FuseA,0,3,1,TA,6,Typ,1,Gd,Detchd,Unf,1,TA,Y,0,0,11,WD,Normal,11.755879486687116,76,57,1792,2251,1.0,120
20,RL,91.0,14303,Pave,IR1,Lvl,AllPub,Corner,Gtl,NoRidge,Norm,Norm,1Fam,1Story,8,5,Hip,CompShg,HdBoard,HdBoard,BrkFace,554.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,672,GasA,Ex,Y,SBrkr,0,2,1,Gd,7,Typ,1,TA,Attchd,Fin,2,TA,Y,0,0,8,WD,Normal,12.616528611893463,14,14,3301,3973,3.0,298
30,RL,56.0,4060,Pave,Reg,Lvl,AllPub,Corner,Gtl,Edwards,Feedr,Norm,1Fam,1Story,5,8,Gable,CompShg,Wd Sdng,Wd Sdng,No,0.0,TA,TA,PConc,Fa,TA,No,Unf,864,GasA,Ex,Y,SBrkr,0,2,1,TA,4,Typ,0,No,No,No,0,No,Y,0,0,7,WD,Normal,11.511934974596555,87,59,864,1728,1.0,96
80,RL,59.0,9587,Pave,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,SLvl,7,5,Gable,CompShg,VinylSd,VinylSd,Stone,182.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,201,GasA,Ex,Y,SBrkr,0,2,1,Gd,5,Typ,0,No,Attchd,Fin,2,TA,Y,0,0,7,WD,Normal,12.154784614286667,3,3,1821,2022,3.0,212
20,RL,65.0,9750,Pave,Reg,Lvl,AllPub,FR2,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,8,Gable,CompShg,HdBoard,HdBoard,No,0.0,TA,TA,CBlock,Gd,TA,No,ALQ,14,GasA,Gd,Y,SBrkr,0,3,1,TA,6,Typ,0,No,Attchd,Unf,2,TA,Y,0,0,7,WD,Normal,11.92504173829169,39,39,2094,2108,2.5,260
60,RL,0.0,24682,Pave,IR3,Lvl,AllPub,CulDSac,Gtl,Gilbert,RRAn,Norm,1Fam,2Story,6,5,Gable,CompShg,VinylSd,VinylSd,No,0.0,TA,TA,PConc,Gd,TA,No,Unf,841,GasA,Ex,Y,SBrkr,0,3,1,TA,7,Typ,1,TA,BuiltIn,Fin,2,TA,Y,0,0,6,WD,Normal,12.10625783509458,10,10,1675,2516,2.5,103
20,RL,80.0,9600,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,Hip,CompShg,MetalSd,MetalSd,No,0.0,TA,TA,CBlock,TA,TA,No,Rec,546,GasA,Gd,Y,SBrkr,0,2,1,TA,5,Typ,0,No,Attchd,Unf,1,TA,Y,0,0,6,WD,Normal,11.766799946849087,53,53,1554,2100,1.0,0
50,RL,0.0,11250,Pave,Reg,Lvl,AllPub,Inside,Gtl,ClearCr,Norm,Norm,1Fam,1.5Fin,4,5,Gable,CompShg,Wd Sdng,Wd Sdng,No,0.0,TA,TA,CBlock,TA,TA,Av,Unf,1104,GasA,Ex,Y,FuseA,0,5,1,TA,8,Min2,2,TA,Attchd,Unf,1,TA,Y,0,0,11,WD,Normal,11.992266613576142,52,20,1788,2892,2.0,120
70,RL,60.0,13515,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,2Story,6,6,Gambrel,CompShg,Wd Sdng,Wd Sdng,No,0.0,TA,TA,PConc,TA,TA,No,Unf,764,GasA,Ex,Y,FuseA,0,3,1,TA,8,Typ,1,Gd,Detchd,Unf,2,TA,N,0,0,7,WD,Normal,12.103491596905931,88,57,1824,2588,1.0,126
120,RH,34.0,4060,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,TwnhsE,1Story,6,5,Gable,CompShg,MetalSd,MetalSd,No,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,1139,GasA,Ex,Y,SBrkr,0,2,1,Gd,5,Typ,0,No,Attchd,Fin,2,TA,Y,0,0,8,COD,Abnorml,12.10625783509458,10,9,1603,2742,3.0,212
160,FV,35.0,3735,Pave,Reg,Lvl,AllPub,FR3,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,7,5,Hip,CompShg,MetalSd,MetalSd,BrkFace,218.0,Gd,TA,PConc,Gd,TA,No,GLQ,241,GasA,Ex,Y,SBrkr,0,3,1,Gd,6,Typ,0,No,Detchd,Unf,2,TA,Y,0,0,3,WD,Normal,12.12215284831553,7,7,1902,2143,3.5,34
190,RM,60.0,10120,Pave,IR1,Bnk,AllPub,Inside,Gtl,OldTown,Feedr,Norm,2fmCon,2.5Unf,7,4,Hip,CompShg,Wd Sdng,Wd Sdng,No,0.0,Fa,TA,CBlock,TA,TA,No,Unf,925,GasA,TA,N,FuseF,0,4,2,TA,9,Typ,1,Gd,Detchd,Unf,1,TA,N,0,0,1,WD,Normal,11.711784520403112,97,57,1889,2814,1.5,264
20,RL,89.0,13214,Pave,IR1,HLS,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,9,5,Hip,CompShg,Stucco,CmentBd,No,0.0,Ex,TA,PConc,Ex,TA,Gd,Unf,2002,GasA,Ex,Y,SBrkr,0,3,1,Ex,10,Typ,1,Gd,Attchd,Fin,3,TA,Y,0,0,5,WD,Normal,12.843973993864076,2,1,2018,4020,2.0,220
50,RL,0.0,14100,Pave,IR1,Lvl,AllPub,Inside,Mod,Crawfor,Norm,Norm,1Fam,1.5Fin,8,9,Gable,CompShg,Stucco,Stucco,BrkFace,632.0,TA,Gd,CBlock,TA,TA,Mn,Rec,536,GasA,Ex,Y,SBrkr,0,4,1,Gd,11,Typ,2,Gd,BuiltIn,Unf,3,TA,Y,0,0,5,WD,Normal,12.850557278777309,73,11,3639,4175,3.5,326
50,RL,78.0,11344,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Feedr,Norm,1Fam,1.5Fin,5,5,Gable,CompShg,MetalSd,MetalSd,BrkFace,180.0,TA,TA,CBlock,TA,TA,No,BLQ,414,GasW,TA,Y,FuseA,0,3,1,TA,7,Typ,0,No,Attchd,Unf,1,TA,Y,0,0,7,WD,Normal,11.87757552297847,49,49,1984,2398,1.5,0
40,RL,0.0,23595,Pave,Reg,Low,AllPub,Inside,Sev,ClearCr,Norm,Norm,1Fam,1Story,7,6,Shed,WdShake,Plywood,Plywood,No,0.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,74,GasA,TA,Y,SBrkr,0,0,1,Gd,4,Typ,1,TA,Attchd,Fin,2,TA,Y,0,0,4,WD,Normal,12.468440756144114,31,31,2782,2856,2.5,268
20,RL,0.0,9156,Pave,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,PosN,Norm,1Fam,1Story,6,7,Hip,CompShg,BrkFace,BrkFace,No,0.0,TA,TA,CBlock,TA,TA,No,Unf,1489,GasA,Gd,Y,SBrkr,0,3,1,Gd,7,Typ,1,Gd,Attchd,RFn,2,TA,Y,0,0,8,WD,Normal,12.132162346145595,41,41,1489,2978,2.0,0
20,RL,0.0,13526,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,6,Hip,CompShg,HdBoard,Plywood,BrkFace,114.0,TA,TA,CBlock,TA,TA,No,BLQ,0,GasA,TA,Y,SBrkr,0,3,1,TA,5,Typ,0,No,Attchd,Unf,1,TA,Y,0,0,11,WD,Normal,11.827743504053695,41,41,1870,1870,2.0,180
80,RL,124.0,11512,Pave,IR1,Lvl,AllPub,Corner,Gtl,Edwards,Norm,Norm,1Fam,SLvl,6,7,Gable,CompShg,Plywood,Plywood,BrkFace,84.0,TA,TA,CBlock,TA,TA,Av,ALQ,300,GasA,Gd,Y,SBrkr,0,2,1,Ex,5,Typ,1,Gd,Basment,RFn,1,TA,Y,0,0,5,WD,Normal,12.083910661257521,49,2,2076,2376,2.0,163
